ID,NEO_SampleNo,NEO_Date,NEO.CR,Behav_Date,DateDiff,Month,Rank,RelRank,TotalObservedTime,Total.GR,Total.GR.Rec,Total.GR.Given,FreqTotalGR,FreqGRRec,FreqGRGiven,ProxAll,Scansperday,FreqAllProx,TotalGRAF,TotalGrAM,TotalGrJuv,FreqGRAF,FreqTotalGrAM,FreqTotalGrJuv,GrRecAF,GrRecAM,GrRecJuv,FreqGrRecAF,FreqGrRecAM,FreqGrRecJuv,TimeSpentCop,TimeSpentConsort,FreqTimeSpentCop,FreqTimeSpentConsort
3I2,164,3/3/15,120.35440,3/3/15,0,3,14,0.269230769,0:30:34,0:01:08,0:01:08,0:00:00,0.037077426,0.037077426,0,13,7,1.857142857,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:01:08,0,0,0.037077426,0:00:00,0:00:00,0,0
3I2,186,3/9/15,260.68749,3/9/15,0,3,14,0.269230769,0:20:51,0:00:00,0:00:00,0:00:00,0,0,0,19,5,3.8,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
3I2,276,4/1/15,145.80703,4/1/15,0,4,14,0.269230769,0:30:33,0:09:36,0:02:50,0:06:46,0.314238953,0.092744135,0.221494817,38,7,5.428571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:02:50,0,0,0.092744135,0:00:00,0:00:00,0,0
3I2,337,4/15/15,228.74811,4/15/15,0,4,14,0.269230769,0:30:09,0:03:08,0:03:08,0:00:00,0.10392482,0.10392482,0,12,7,1.714285714,0:03:08,0:00:00,0:00:00,0.10392482,0,0,0:03:08,0:00:00,0:00:00,0.10392482,0,0,0:00:58,0:28:47,0.032062,0.954671
3I2,345,4/16/15,326.56470,4/16/15,0,4,14,0.269230769,0:30:25,0:00:00,0:00:00,0:00:00,0,0,0,30,7,4.285714286,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
3I2,395,4/23/15,188.59034,4/21/15,-2,4,14,0.269230769,0:30:37,0:08:26,0:06:04,0:02:22,0.275449102,0.198149156,0.077299946,33,7,4.714285714,0:04:09,0:00:00,0:00:00,0.135547088,0,0,0:01:47,0:00:00,0:04:17,0.058247142,0,0.139902014,0:00:00,0:00:00,0,0
3I2,387,4/22/15,189.53829,4/22/15,0,4,14,0.269230769,1:00:16,0:11:10,0:10:41,0:00:29,0.185287611,0.177267699,0.008019912,36,13,2.769230769,0:00:00,0:10:39,0:00:31,0,0.176714602,0.008573009,0:00:00,0:10:23,0:00:18,0,0.172289823,0.004977876,0:00:00,0:00:00,0,0
3I2,285,4/2/15,173.10440,4/3/15,1,4,14,0.269230769,1:00:43,0:10:38,0:10:38,0:00:00,0.175130387,0.175130387,0,60,14,4.285714286,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:10:38,0,0,0.175130387,0:00:00,0:00:00,0,0
3I2,290,4/6/15,338.32584,4/6/15,0,4,14,0.269230769,0:30:53,0:00:00,0:00:00,0:00:00,0,0,0,180,7,25.71428571,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
3I2,304,4/7/15,141.86796,4/7/15,0,4,14,0.269230769,1:00:16,0:14:23,0:03:24,0:10:59,0.238661504,0.056415929,0.182245575,74,14,5.285714286,0:03:04,0:06:00,0:00:00,0.050884956,0.099557522,0,0:00:00,0:00:00,0:03:24,0,0,0.056415929,0:00:00,0:00:00,0,0
3I2,322,4/9/15,208.18005,4/9/15,0,4,14,0.269230769,0:30:27,0:00:00,0:00:00,0:00:00,0,0,0,21,7,3,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
3I3,15,1/16/15,191.01596,1/16/15,0,1,12,0.230769231,0:45:38,0:12:34,0:12:34,0:00:00,0.275383492,0.275383492,0,26,10,2.6,0:00:00,0:03:03,0:00:00,0,0.066837107,0,0:00:00,0:03:03,0:09:31,0,0.066837107,0.208546384,0:00:00,0:00:00,0,0
3I3,19,1/19/15,272.19269,1/21/15,2,1,12,0.230769231,0:30:19,0:10:46,0:03:18,0:07:28,0.355140187,0.108851017,0.24628917,16,7,2.285714286,0:09:06,0:00:00,0:00:00,0.300164926,0,0,0:03:18,0:00:00,0:00:00,0.108851017,0,0,0:00:19,0:00:00,0.010445,0
3I3,97,2/17/15,247.60385,2/17/15,0,2,12,0.230769231,0:30:53,0:00:13,0:00:13,0:00:00,0.00701565,0.00701565,0,33,7,4.714285714,0:00:13,0:00:00,0:00:00,0.00701565,0,0,0:00:13,0:00:00,0:00:00,0.00701565,0,0,0:00:12,0:00:00,0.006476,0
3I3,154,2/27/15,283.83987,2/26/15,-1,2,12,0.230769231,0:30:52,0:01:52,0:01:52,0:00:00,0.060475162,0.060475162,0,81,7,11.57142857,0:01:52,0:00:00,0:00:00,0.060475162,0,0,0:01:52,0:00:00,0:00:00,0.060475162,0,0,0:00:00,0:00:00,0,0
3I3,72,2/5/15,154.69871,2/5/15,0,2,12,0.230769231,0:30:12,0:02:56,0:02:06,0:00:50,0.097130243,0.069536424,0.027593819,23,7,3.285714286,0:02:56,0:00:00,0:00:00,0.097130243,0,0,0:02:06,0:00:00,0:00:00,0.069536424,0,0,0:02:18,0:00:00,0.076159,0
3I3,84,2/9/15,349.62991,2/9/15,0,2,12,0.230769231,1:01:39,0:18:10,0:17:23,0:00:47,0.294674236,0.2819681,0.012706137,43,13,3.307692308,0:18:10,0:00:00,0:00:00,0.294674236,0,0,0:17:23,0:00:00,0:00:00,0.2819681,0,0,0:00:02,0:00:00,0.000541,0
3I3,203,3/13/15,239.76030,3/13/15,0,3,12,0.230769231,0:30:16,0:00:00,0:00:00,0:00:00,0,0,0,19,7,2.714285714,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:18:13,0,0.601872
3I3,214,3/17/15,149.38800,3/17/15,0,3,12,0.230769231,1:34:46,0:33:27,0:22:54,0:10:33,0.352972212,0.241646149,0.111326064,116,19,6.105263158,0:33:27,0:00:00,0:00:00,0.352972212,0,0,0:22:54,0:00:00,0:00:00,0.241646149,0,0,0:00:46,1:01:50,0.00809,0.65248
3I3,273,4/1/15,173.56340,4/1/15,0,4,12,0.230769231,1:01:04,0:00:00,0:00:00,0:00:00,0,0,0,141,14,10.07142857,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
3I3,350,4/16/15,262.83261,4/16/15,0,4,12,0.230769231,1:00:55,0:18:31,0:06:09,0:12:22,0.303967168,0.100957592,0.203009576,49,14,3.5,0:18:31,0:00:00,0:00:00,0.303967168,0,0,0:06:09,0:00:00,0:00:00,0.100957592,0,0,0:00:07,0:29:39,0.001915,0.486731
3I3,273,4/1/15,173.56340,4/2/15,1,4,12,0.230769231,0:30:04,0:00:00,0:00:00,0:00:00,0,0,0,33,7,4.714285714,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:03,0:00:00,0.001663,0
3I3,367,4/20/15,326.33595,4/20/15,0,4,12,0.230769231,0:30:05,0:03:39,0:01:48,0:01:51,0.12132964,0.059833795,0.061495845,47,7,6.714285714,0:03:23,0:00:00,0:00:00,0.112465374,0,0,0:01:36,0:00:00,0:00:12,0.053185595,0,0.006648199,0:00:00,0:00:00,0,0
3I3,303,4/7/15,351.28578,4/6/15,-1,4,12,0.230769231,1:00:52,0:14:02,0:08:30,0:05:32,0.230558598,0.139649507,0.090909091,73,13,5.615384615,0:14:02,0:00:00,0:00:00,0.230558598,0,0,0:08:30,0:00:00,0:00:00,0.139649507,0,0,0:00:00,0:18:00,0,0.295728
3I5,24,1/20/15,228.22815,1/20/15,0,1,13,0.25,0:46:11,0:06:44,0:06:44,0:00:00,0.145795742,0.145795742,0,33,10,3.3,0:02:49,0:00:00,0:00:00,0.060988813,0,0,0:02:49,0:00:00,0:03:55,0.060988813,0,0.084806929,0:00:00,0:00:00,0,0
3I5,53,1/30/15,383.32178,1/30/15,0,1,13,0.25,0:54:37,0:00:26,0:00:26,0:00:00,0.007934086,0.007934086,0,36,10,3.6,0:00:26,0:00:00,0:00:00,0.007934086,0,0,0:00:26,0:00:00,0:00:00,0.007934086,0,0,0:00:00,0:00:00,0,0
3I5,116,2/19/15,144.27796,2/19/15,0,2,13,0.25,1:02:52,0:10:37,0:10:30,0:00:07,0.168875928,0.167020149,0.001855779,27,13,2.076923077,0:08:55,0:00:00,0:00:00,0.141834571,0,0,0:08:48,0:00:00,0:01:42,0.139978791,0,0.027041357,0:00:15,0:00:00,0.003977,0
3I5,129,2/24/15,192.09440,2/24/15,0,2,13,0.25,1:24:31,0:00:00,0:00:00,0:00:00,0,0,0,97,19,5.105263158,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:09,0:00:00,0.001775,0
3I5,67,2/4/15,129.75093,2/3/15,-1,2,13,0.25,0:29:56,0:00:00,0:00:00,0:00:00,0,0,0,35,7,5,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
3I5,213,3/17/15,309.87574,3/16/15,-1,3,13,0.25,1:00:34,0:05:33,0:05:33,0:00:00,0.091634562,0.091634562,0,62,14,4.428571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:05:33,0,0,0.091634562,0:00:00,0:00:00,0,0
3I5,226,3/19/15,296.20249,3/19/15,0,3,13,0.25,0:30:39,0:05:43,0:00:00,0:05:43,0.18651441,0,0.18651441,47,7,6.714285714,0:05:43,0:00:00,0:00:00,0.18651441,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:08,0:19:51,0.00435,0.647635
3I5,162,3/2/15,214.19997,3/2/15,0,3,13,0.25,0:22:13,0:00:04,0:00:00,0:00:04,0.00300075,0,0.00300075,10,4,2.5,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
3I5,327,4/13/15,251.64029,4/13/15,0,4,13,0.25,0:30:03,0:01:11,0:00:00,0:01:11,0.039378813,0,0.039378813,18,6,3,0:01:11,0:00:00,0:00:00,0.039378813,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:04,0:09:07,0.002219,0.303383
3I5,336,4/15/15,500.70300,4/14/15,-1,4,13,0.25,1:00:23,0:09:32,0:09:32,0:00:00,0.15788021,0.15788021,0,42,14,3,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:09:32,0,0,0.15788021,0:00:03,0:00:00,0.000828,0
3I5,384,4/22/15,351.80989,4/22/15,0,4,13,0.25,0:22:22,0:00:00,0:00:00,0:00:00,0,0,0,6,5,1.2,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
3I5,295,4/6/15,612.61364,4/6/15,0,4,13,0.25,0:30:25,0:01:22,0:01:22,0:00:00,0.044931507,0.044931507,0,38,7,5.428571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:01:22,0,0,0.044931507,0:00:00,0:00:00,0,0
3I5,311,4/8/15,324.71749,4/8/15,0,4,13,0.25,0:30:31,0:00:00,0:00:00,0:00:00,0,0,0,50,7,7.142857143,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
4I8,92,2/16/15,247.98830,2/16/15,0,2,16,0.307692308,0:30:35,0:06:12,0:06:12,0:00:00,0.202724796,0.202724795,0,21,7,3,0:06:12,0:00:00,0:00:00,0.202724796,0,0,0:06:12,0:00:00,0:00:00,0.202724795,0,0,0:00:02,0:00:00,0.00109,0
4I8,136,2/24/15,189.04833,2/24/15,0,2,16,0.307692308,1:31:14,0:27:50,0:27:50,0:00:00,0.305078553,0.305078553,0,57,21,2.714285714,0:00:00,0:00:00,0:11:57,0,0,0.130982828,0:00:00,0:00:00,0:27:50,0,0,0.305078553,0:00:00,0:00:00,0,0
4I8,211,3/16/15,258.42677,3/16/15,0,3,16,0.307692308,0:31:10,0:00:00,0:00:00,0:00:00,0,0,0,12,5,2.4,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
4I8,161,3/2/15,212.60101,3/2/15,0,3,16,0.307692308,0:30:24,0:14:06,0:09:31,0:04:35,0.463815789,0.313048246,0.150767544,20,7,2.857142857,0:00:00,0:00:00,0:14:06,0,0,0.463815789,0:00:00,0:00:00,0:09:31,0,0,0.313048246,0:00:13,0:00:00,0.007127,0
4I8,263,3/28/15,333.19172,3/28/15,0,3,16,0.307692308,0:30:23,0:10:56,0:10:56,0:00:00,0.359846407,0.359846407,0,50,7,7.142857143,0:06:11,0:04:45,0:00:00,0.203510697,0.15633571,0,0:06:11,0:04:45,0:00:00,0.203510697,0.15633571,0,0:00:00,0:00:00,0,0
4I8,188,3/9/15,327.89946,3/9/15,0,3,16,0.307692308,0:30:41,0:00:00,0:00:00,0:00:00,0,0,0,19,7,2.714285714,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:02,0:00:00,0.001086,0
4I8,342,4/15/15,320.06289,4/16/15,1,4,16,0.307692308,1:00:57,0:00:00,0:00:00,0:00:00,0,0,0,81,14,5.785714286,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
4I8,356,4/17/15,157.13672,4/17/15,0,4,16,0.307692308,0:30:12,0:02:30,0:02:30,0:00:00,0.082781457,0.082781457,0,33,7,4.714285714,0:02:30,0:00:00,0:00:00,0.082781457,0,0,0:02:30,0:00:00,0:00:00,0.082781457,0,0,0:00:16,0:00:00,0.00883,0
4I8,397,4/23/15,463.97634,4/22/15,-1,4,16,0.307692308,1:00:37,0:00:00,0:00:00,0:00:00,0,0,0,35,14,2.5,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
4I8,308,4/7/15,357.77160,4/7/15,0,4,16,0.307692308,1:01:11,0:06:24,0:06:24,0:00:00,0.10460365,0.10460365,0,32,13,2.461538462,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:06:24,0,0,0.10460365,0:00:00,0:00:00,0,0
5B2,55,1/30/15,236.86591,1/28/15,-2,1,8,0.153846154,1:01:08,0:16:45,0:11:08,0:05:37,0.273991276,0.182115594,0.091875682,75,15,5,0:16:45,0:00:00,0:00:00,0.273991276,0,0,0:11:08,0:00:00,0:00:00,0.182115594,0,0,0:00:00,0:00:00,0,0
5B2,90,2/16/15,219.20628,2/16/15,0,2,8,0.153846154,0:34:36,0:00:00,0:00:00,0:00:00,0,0,0,30,7,4.285714286,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
5B2,60,2/2/15,203.18916,2/2/15,0,2,8,0.153846154,0:35:43,0:04:10,0:04:10,0:00:00,0.116658889,0.116658889,0,45,6,7.5,0:04:10,0:00:00,0:00:00,0.116658889,0,0,0:04:10,0:00:00,0:00:00,0.116658889,0,0,0:00:06,0:00:00,0.0028,0
5B2,140,2/24/15,203.12970,2/23/15,-1,2,8,0.153846154,1:00:36,0:00:00,0:00:00,0:00:00,0,0,0,124,14,8.857142857,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:01,0:00:00,0.000275,0
5B2,144,2/25/15,236.54838,2/25/15,0,2,8,0.153846154,0:58:59,0:00:00,0:00:00,0:00:00,0,0,0,52,14,3.714285714,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
5B2,77,2/9/15,180.54943,2/9/15,0,2,8,0.153846154,0:19:01,0:05:14,0:05:12,0:00:02,0.275197195,0.273444347,0.001752848,17,4,4.25,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:06,0:00:00,0.005259,0
5B2,195,3/10/15,198.01874,3/10/15,0,3,8,0.153846154,0:30:39,0:09:19,0:03:09,0:06:10,0.303969549,0.102773246,0.201196302,31,7,4.428571429,0:09:19,0:00:00,0:00:00,0.303969549,0,0,0:03:09,0:00:00,0:00:00,0.102773246,0,0,0:00:00,0:24:23,0,0.795541
5B2,200,3/11/15,131.06671,3/11/15,0,3,8,0.153846154,0:30:16,0:02:24,0:02:24,0:00:00,0.079295154,0.079295154,0,24,7,3.428571429,0:02:24,0:00:00,0:00:00,0.079295154,0,0,0:02:24,0:00:00,0:00:00,0.079295154,0,0,0:00:00,0:27:34,0,0.910793
5B2,208,3/16/15,154.60612,3/16/15,0,3,8,0.153846154,0:30:43,0:02:08,0:00:26,0:01:42,0.06945198,0.014107434,0.055344547,51,7,7.285714286,0:02:08,0:00:00,0:00:00,0.06945198,0,0,0:00:26,0:00:00,0:00:00,0.014107434,0,0,0:00:11,0:00:00,0.005969,0
5B2,212,3/17/15,177.51669,3/17/15,0,3,8,0.153846154,0:30:09,0:14:37,0:02:27,0:12:10,0.484798231,0.081260365,0.403537866,25,7,3.571428571,0:14:37,0:00:00,0:00:00,0.484798231,0,0,0:02:27,0:00:00,0:00:00,0.081260365,0,0,0:00:02,0:00:00,0.001106,0
5B2,222,3/18/15,243.35685,3/18/15,0,3,8,0.153846154,0:33:00,0:06:56,0:04:45,0:02:11,0.21010101,0.143939394,0.066161616,64,7,9.142857143,0:06:56,0:00:00,0:00:00,0.21010101,0,0,0:04:45,0:00:00,0:00:00,0.143939394,0,0,0:00:32,0:24:49,0.016162,0.75202
5B2,228,3/19/15,163.31400,3/19/15,0,3,8,0.153846154,0:30:02,0:02:54,0:00:25,0:02:29,0.096559378,0.013873474,0.082685905,15,7,2.142857143,0:02:54,0:00:00,0:00:00,0.096559378,0,0,0:00:25,0:00:00,0:00:00,0.013873474,0,0,0:00:13,0:10:12,0.007214,0.339623
5B2,240,3/23/15,137.80281,3/23/15,0,3,8,0.153846154,0:33:23,0:11:25,0:01:32,0:09:53,0.341987019,0.045931103,0.296055916,77,7,11,0:11:25,0:00:00,0:00:00,0.341987019,0,0,0:01:32,0:00:00,0:00:00,0.045931103,0,0,0:00:05,0:30:46,0.002496,0.921618
5B2,259,3/27/15,167.70776,3/26/15,-1,3,8,0.153846154,0:30:35,0:00:00,0:00:00,0:00:00,0,0,0,170,7,24.28571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
5B2,167,3/3/15,200.45844,3/3/15,0,3,8,0.153846154,0:30:37,0:00:00,0:00:00,0:00:00,0,0,0,22,7,3.142857143,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
5B2,266,3/30/15,327.99826,3/30/15,0,3,8,0.153846154,0:20:13,0:00:00,0:00:00,0:00:00,0,0,0,3,4,0.75,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
5B2,167,3/3/15,200.45844,3/4/15,1,3,8,0.153846154,1:00:07,0:00:00,0:00:00,0:00:00,0,0,0,44,14,3.142857143,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:01:13,0:54:05,0.020238,0.89964
5B2,189,3/9/15,132.10318,3/9/15,0,3,8,0.153846154,0:30:39,0:00:00,0:00:00,0:00:00,0,0,0,19,7,2.714285714,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
5B2,275,4/1/15,203.57280,4/1/15,0,4,8,0.153846154,0:31:03,0:00:00,0:00:00,0:00:00,0,0,0,47,7,6.714285714,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
5B2,333,4/15/15,358.08107,4/15/15,0,4,8,0.153846154,0:30:17,0:04:09,0:00:00,0:04:09,0.137039075,0,0.137039075,10,6,1.666666667,0:04:09,0:00:00,0:00:00,0.137039075,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
5B2,349,4/16/15,123.87810,4/16/15,0,4,8,0.153846154,1:36:16,0:17:39,0:00:00,0:17:39,0.183344875,0,0.183344875,255,20,12.75,0:17:39,0:00:00,0:00:00,0.183344875,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:07,0:23:22,0.001212,0.242729
5B2,379,4/22/15,184.30428,4/22/15,0,4,8,0.153846154,1:00:58,0:00:00,0:00:00,0:00:00,0,0,0,107,14,7.642857143,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
5B2,313,4/8/15,231.74130,4/8/15,0,4,8,0.153846154,0:30:09,0:06:58,0:00:00,0:06:58,0.231066888,0,0.231066888,20,7,2.857142857,0:06:58,0:00:00,0:00:00,0.231066888,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
5G2,31,1/23/15,108.54809,1/21/15,-2,1,31,0.596153846,0:30:07,0:03:58,0:03:58,0:00:00,0.131710017,0.131710017,0,5,7,0.714285714,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:03:58,0,0,0.131710017,0:00:00,0:00:00,0,0
5G2,45,1/28/15,153.66161,1/28/15,0,1,31,0.596153846,1:01:28,0:00:00,0:00:00,0:00:00,0,0,0,18,13,1.384615385,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
5G2,51,1/30/15,182.37305,1/30/15,0,1,31,0.596153846,0:30:01,0:05:24,0:00:00,0:05:24,0.179900056,0,0.179900056,13,7,1.857142857,0:00:00,0:05:24,0:00:00,0,0.179900056,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
5G2,107,2/18/15,102.76710,2/18/15,0,2,31,0.596153846,1:00:15,0:00:17,0:00:00,0:00:17,0.004702628,0,0.004702628,47,14,3.357142857,0:00:17,0:00:00,0:00:00,0.004702628,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:07,0:00:00,0.001936,0
5G2,126,2/23/15,146.94807,2/23/15,0,2,31,0.596153846,0:30:16,0:17:55,0:06:09,0:11:46,0.591960352,0.203193832,0.38876652,9,7,1.285714286,0:00:00,0:17:55,0:00:00,0,0.591960352,0,0:00:00,0:06:09,0:00:00,0,0.203193833,0,0:00:00,0:00:00,0,0
5G2,147,2/26/15,107.46689,2/26/15,0,2,31,0.596153846,1:00:26,0:00:00,0:00:00,0:00:00,0,0,0,19,12,1.583333333,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
5G2,78,2/9/15,79.38687,2/9/15,0,2,31,0.596153846,0:30:44,0:00:00,0:00:00,0:00:00,0,0,0,10,7,1.428571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
5G2,155,3/2/15,91.74939,3/2/15,0,3,31,0.596153846,1:00:15,0:04:04,0:00:00,0:04:04,0.067496542,0,0.067496542,18,14,1.285714286,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
5G2,187,3/9/15,264.34080,3/9/15,0,3,31,0.596153846,0:31:49,0:13:36,0:02:23,0:11:13,0.427448926,0.074908329,0.352540597,19,7,2.714285714,0:00:00,0:09:56,0:00:00,0,0.312205343,0,0:00:00,0:00:32,0:01:51,0,0.016762703,0.058145626,0:00:00,0:00:00,0,0
5G2,326,4/13/15,249.45975,4/13/15,0,4,31,0.596153846,0:31:01,0:12:31,0:07:36,0:04:55,0.40354648,0.245029554,0.158516926,13,7,1.857142857,0:00:00,0:02:15,0:00:00,0,0.072541644,0,0:00:00,0:00:00,0:07:36,0,0,0.245029554,0:00:00,0:00:00,0,0
5G2,355,4/17/15,167.96172,4/16/15,-1,4,31,0.596153846,0:30:01,0:00:00,0:00:00,0:00:00,0,0,0,3,7,0.428571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
5G2,288,4/3/15,121.30918,4/2/15,-1,4,31,0.596153846,0:31:08,0:00:00,0:00:00,0:00:00,0,0,0,54,7,7.714285714,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
5G2,372,4/21/15,125.77710,4/20/15,-1,4,31,0.596153846,0:30:33,0:02:48,0:00:03,0:02:45,0.091653028,0.001636661,0.090016367,4,7,0.571428571,0:00:00,0:02:48,0:00:00,0,0.091653028,0,0:00:00,0:00:03,0:00:00,0,0.001636661,0,0:00:00,0:00:00,0,0
5G2,291,4/6/15,235.94864,4/6/15,0,4,31,0.596153846,0:30:24,0:00:00,0:00:00,0:00:00,0,0,0,33,7,4.714285714,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
5G2,300,4/7/15,229.75330,4/7/15,0,4,31,0.596153846,0:30:03,0:08:59,0:00:00,0:08:59,0.298946201,0,0.298946201,2,7,0.285714286,0:00:00,0:08:59,0:00:00,0,0.298946201,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
5G2,321,4/9/15,218.46186,4/9/15,0,4,31,0.596153846,0:16:01,0:00:00,0:00:00,0:00:00,0,0,0,10,4,2.5,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
6H2,9,1/14/15,396.83674,1/14/15,0,1,17,0.326923077,0:44:50,0:02:56,0:02:56,0:00:00,0.065427509,0.065427509,0,22,9,2.444444444,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:02:56,0,0,0.065427509,0:00:00,0:00:00,0,0
6H2,23,1/20/15,318.56177,1/19/15,-1,1,17,0.326923077,0:29:58,0:00:00,0:00:00,0:00:00,0,0,0,29,6,4.833333333,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
6H2,34,1/26/15,231.20939,1/26/15,0,1,17,0.326923077,1:00:37,0:05:25,0:05:25,0:00:00,0.089359362,0.089359362,0,54,14,3.857142857,0:05:25,0:00:00,0:00:00,0.089359362,0,0,0:05:25,0:00:00,0:00:00,0.089359362,0,0,0:00:22,0:00:00,0.006049,0
6H2,46,1/28/15,172.32069,1/28/15,0,1,17,0.326923077,0:29:55,0:00:08,0:00:08,0:00:00,0.004456825,0.004456825,0,31,7,4.428571429,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:08,0,0,0.004456825,0:00:30,0:00:00,0.016713,0
6H2,49,1/29/15,250.92120,1/29/15,0,1,17,0.326923077,0:30:10,0:00:00,0:00:00,0:00:00,0,0,0,53,5,10.6,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0,0,0,0:00:00,0:00:00,0,0
